bookID,title,authors,average_rating,isbn13,language,num_pages,ratings_count,text_reviews_count,publisher,publication_year,age
2052,The Big Sleep (Philip Marlowe  #1),Raymond Chandler,4.01,9780394758282,English,231,103400,4076,Vintage Crime,1988,34
2054,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,9780394757681,English,379,26389,1619,Vintage Crime/Black Lizard,1988,34
2056,An Evening of Long Goodbyes,Paul Murray,3.6,9780812970401,English,448,983,130,Random House Trade Paperbacks,2005,17
2057,The Long Goodbye: Memories of My Father,Patti   Davis,3.82,9780452286870,English,205,214,31,Plume Books,2005,17
2058,Ghost In the Shell 2: Innocence: After the Long Goodbye,Masaki Yamada/Yuji Oniki/Carl Gustav Horn,3.97,9781421501567,English,196,250,12,VIZ Media LLC,2005,17
2059,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,9780563524748,English,2,10,2,BBC Worldwide,2004,18
2067,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett,3.89,9780670034727,English,448,10135,330,Viking Books,2006,16
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,4.04,9780684824710,English,588,13563,235,Simon  Schuster,1996,26
2071,Freedom Evolves,Daniel C. Dennett,3.83,9780142003848,English,368,2324,88,Penguin,2004,18
2072,Brainstorms: Philosophical Essays on Mind and Psychology,Daniel C. Dennett,3.95,9780262540377,English,424,573,11,MIT Press,1981,41
2074,Kinds of Minds: Towards an Understanding of Consciousness,Daniel C. Dennett,3.82,9780465073511,English,192,1555,63,Basic Books,1997,25
2077,Leaps of Faith: Science  Miracles & the Search for Supernatural Consolation,Nicholas Humphrey/Daniel C. Dennett,3.61,9780387987200,English,244,21,3,Copernicus Books,1999,23
2078,Elbow Room: The Varieties of Free Will Worth Wanting,Daniel C. Dennett,3.92,9780262540421,English,212,515,37,MIT Press,1984,38
2081,The Mind’s I: Fantasies and Reflections on Self and Soul,Douglas R. Hofstadter/Daniel C. Dennett,4.14,9780553345841,English,512,4786,92,Bantam Books,1985,37
2093,The Illustrated A Brief History of Time,Stephen Hawking,4.17,9780553103748,English,256,817,63,Bantam Books,1996,26
2094,A Briefer History of Time,Stephen Hawking/Leonard Mlodinow,4.22,9780553804362,English,176,24035,828,Bantam,2005,17
2095,The Universe in a Nutshell,Stephen Hawking,4.15,9780553802023,English,216,29607,645,Bantam,2001,21
2099,Stephen Hawking's Universe: The Cosmos Explained,David Filkin/Stephen Hawking,4.29,9780465081981,English,304,1469,22,Basic Books,1998,24
2100,The Future of Spacetime,Stephen Hawking/Kip S. Thorne/Igor Novikov/Timothy Ferris/Alan Lightman/Richard     Price,3.94,9780393324464,English,224,257,10,W. W. Norton  Company,2003,19
2102,Stephen Hawking's Universe,John Boslough,4.02,9780380707638,English,160,674,30,Avon,1989,33
2103,The Nature of Space and Time,Stephen Hawking/Roger Penrose,4.09,9780691050843,English,152,989,40,Princeton University Press,2000,22
2104,The Physics of Star Trek,Lawrence M. Krauss/Stephen Hawking,3.83,9780060977108,English,188,4774,178,ReganBooks,1996,26
2107,Falconry & Hawking,Phillip Glasier,4.31,9780713484076,English,352,51,5,Batsford,2006,16
2109,The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike,Timothy Ferris,4.13,9780316281331,English,859,371,12,Back Bay Books,1993,29
2112,The Art of Nonfiction: A Guide for Writers and Readers,Ayn Rand/Robert Mayhew/Peter   Schwartz,3.96,9780452282315,English,192,429,39,New American Library,2001,21
2113,The Journals of Ayn Rand,Ayn Rand/Leonard Peikoff/David Harriman,3.94,9780452278875,English,752,317,14,NAL,1999,23
2122,The Fountainhead,Ayn Rand/Leonard Peikoff,3.87,9780451191151,English,704,271754,10063,Signet Book,1996,26
2123,The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life,Nancy L. Mace/Peter V. Rabins,4.24,9780446618762,English,624,69,6,Grand Central Life & Style,2006,16
2126,The 3-Hour Diet: On the Go,Jorge Cruise,3.1,9780060793197,English,192,31,2,William Morrow Paperbacks,2005,17
2127,The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late,Thom Hartmann/Joseph Chilton Pearce/Neale Donald Walsch,4.23,9781400051571,English,400,1392,136,Broadway Books,2004,18
2136,Specimen Days,Michael Cunningham,3.58,9780312425029,English,336,4462,446,Picador USA,2006,16
2137,A Home at the End of the World,Michael Cunningham,3.91,9780312424084,English,342,14769,658,Picador,2004,18
2140,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.93,9780316172325,English,277,4254,355,Little  Brown and Company,2005,17
2142,Blink,Ted Dekker,4.17,9780849945113,English,400,13334,502,Thomas Nelson,2004,18
2144,Blink-182: Tales from Beneath Your Mom,Mark Hoppus/Anne Hoppus/Alex Gaskarth,4.39,9780743422079,English,112,169,22,MTV Books,2001,21
2152,The Jane Austen Book Club,Karen Joy Fowler,3.08,9780452286535,English,288,57720,3535,G.P. Putnam's Sons,2005,17
2155,Jane Austen's Letters,Jane Austen/Deirdre Le Faye,4.16,9780192832979,English,672,2278,69,Oxford University Press  USA,1997,25
2156,Persuasion,Jane Austen/James Kinsley/Anna Massey/Richard S. Hartmetz/Maurgaux Motin/Deidre Shauna Lynch,4.14,9780192802637,English,249,441462,11308,Oxford University Press,2004,18
2157,Tea with Jane Austen,Kim Wilson/Tom Carpenter,3.79,9780972121798,English,128,1442,108,Jones Books,2004,18
2166,The Old Man and the Sea,Ernest Hemingway/Donald Sutherland,3.77,9780743564366,English,3,393,77,Simon  Schuster Audio,2006,16
2167,Cliffs Notes on Hemingway's The Old Man and the Sea,Jeanne Sallade Criswell/Gary Carey,2.83,9780764586606,English,80,4,0,Cliffs Notes,2000,22
2176,Flaubert's Parrot,Julian Barnes,3.66,9780679731368,English,190,9373,606,Vintage,1990,32
2178,Flaubert in Egypt: A Sensibility on Tour,Gustave Flaubert/Francis Steegmuller,3.62,9780140435825,English,230,378,31,Penguin Books (Penguin Classics),1996,26
2179,A Sentimental Education,Gustave Flaubert/Douglas Parmée,3.83,9780192836229,English,464,105,7,Oxford University Press,2000,22
2182,Three Tales,Gustave Flaubert/Roger Whitehouse/Geoffrey Wall,3.69,9780140448009,English,110,3190,150,Penguin Classics,2005,17
2183,Sentimental Education,Gustave Flaubert/Robert Baldick/Geoffrey Wall,3.83,9780140447972,English,460,13499,388,Penguin Classics,2004,18
2186,The Family Idiot 5: Gustave Flaubert 1821-1857,Jean-Paul Sartre/Carol Cosman,3.8,9780226735191,English,632,5,1,University of Chicago Press,1994,28
2187,Middlesex,Jeffrey Eugenides,4.0,9780312422158,English,529,540349,19548,Picador USA,2003,19
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,4.28,9780743270755,English,916,133840,6118,Simon & Schuster,2006,16
2203,John Adams,David McCullough,4.06,9780743223133,English,751,282649,5325,Simon & Schuster Paperbacks,2001,21
2204,The John Adams Reader: Eseential Writings on an American Composer,Thomas May/John   Adams,3.5,9781574671322,English,455,20,5,Amadeus,2006,16
2205,The Letters of John and Abigail Adams,Abigail Adams/Frank Shuffelton,4.14,9780142437117,English,512,275,28,Penguin Classics,2003,19
2209,Passionate Sage: The Character and Legacy of John Adams,Joseph J. Ellis,4.05,9780393311334,English,288,2622,78,W. W. Norton  Company,2001,21
2211,The Portable John Adams,John  Adams/John Patrick Diggins,4.17,9780142437780,English,533,57,0,Penguin Books,2004,18
2218,Sex For Dummies,Ruth Westheimer,3.65,9780764553028,English,432,10,0,For Dummies,2000,22
2219,Baby Signing For Dummies,Jennifer Watson,3.64,9780471773863,English,257,37,9,John Wiley & Sons,2006,16
2222,The Feeling Good Handbook,David D. Burns,4.0,9780452281325,English,729,4797,124,Penguin,1999,23
2226,On Death and Dying,Elisabeth Kübler-Ross,4.16,9780684842233,English,288,144,10,Scribner,1997,25
2227,Questions and Answers on Death and Dying: A Companion Volume to On Death and Dying,Elisabeth Kübler-Ross,4.07,9780684839370,English,192,197,7,Scribner,1997,25
2228,The Last Dance: Encountering Death and Dying,Lynne Ann DeSpelder/Albert Lee Strickland,3.77,9780072920963,English,664,123,13,McGraw-Hill Humanities/Social Sciences/Languages,2004,18
2236,Mahatma Gandhi and His Myths: Civil Disobedience  Nonviolence  and Satyagraha in the Real World (Plus Why It's Gandhi  Not Ghandi),Mark Shepard,3.62,9780938497196,English,46,55,7,Simple Productions,2002,20
2249,The Seven Habits of Highly Effective People,Stephen R. Covey,4.1,9780671708634,English,368,2505,233,Free Press,1990,32
2250,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,4.24,9780743250979,English,192,1874,114,Simon  Schuster,2004,18
2253,Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day,Stephen R. Covey,3.9,9780671887179,English,384,336,26,Simon  Schuster,1994,28
2255,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,4.14,9781932073201,English,240,39947,1622,HJ Kramer,2006,16
2257,Secret of the Peaceful Warrior,Dan Millman/Robert D. San Souci/T. Taylor Bruce,4.15,9780915811236,English,32,156,13,HJ Kramer,1992,30
2265,It's Not about the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,9780425179611,English,294,35050,1833,Berkley Publishing Group,2001,21
2267,23 Days in July: Inside the Tour de France and Lance Armstrong's Record-Breaking Victory,John Wilcockson/Graham   Watson,3.67,9780306814556,English,344,360,26,Da Capo Press,2005,17
2281,The Complete Stories of Truman Capote,Truman Capote/Reynolds Price,4.2,9781400096916,English,320,3993,217,Vintage,2005,17
2282,Breakfast at Tiffany's: A Short Novel and Three Stories,Truman Capote,3.89,9780679600855,English,162,5658,699,Modern Library,1994,28
2283,Murder at The Washington Tribune (Capital Crimes  #21),Margaret Truman,3.58,9780345478207,English,384,585,78,Ballantine Books,2006,16
2285,Murder at Ford's Theatre (Capital Crimes  #19),Margaret Truman,3.74,9780449007389,English,376,623,68,Fawcett,2003,19
2287,Other Voices  Other Rooms,Truman Capote,3.8,9780679745648,English,232,10635,656,Vintage,1994,28
2289,In Cold Blood,Truman Capote/Scott Brick,4.07,9780739333648,English,15,563,133,Random House Audio,2006,16
2296,Emergence: The Connected Lives of Ants  Brains  Cities  and Software,Steven Johnson,3.96,9780684868769,English,288,2769,200,Scribner,2002,20
2299,Emergence: Labeled Autistic,Temple Grandin/Margaret M. Scariano,4.07,9780446671828,English,200,1827,154,Grand Central Publishing,1996,26
2304,The Emergence of Life on Earth: A Historical and Scientific Overview,Iris Fry,4.02,9780813527406,English,344,48,5,Rutgers University Press,2000,22
2305,The Ghost Stories of Edith Wharton,Edith Wharton/Laszlo Kubinyi,3.89,9780684842578,English,303,2842,182,Scribner,1997,25
2307,Collected Stories  1911-1937,Edith Wharton/Maureen Howard,4.25,9781883011949,English,848,55,9,Library of America,2001,21
2314,The House of Mirth,Edith Wharton,3.95,9780486420493,English,272,749,62,Dover Publications,2002,20
2315,Below the Root,Zilpha Keatley Snyder/Alton Raible,4.08,9780689304576,English,231,41,9,Atheneum Books,1975,47
2319,The Witches of Worm,Zilpha Keatley Snyder,3.69,9780440802501,English,183,40,12,Dell Yearling,1991,31
2322,The Deeper Meaning of Liff,Douglas Adams/John Lloyd,3.93,9780307236012,English,192,3986,85,Three Rivers Press,2005,17
2326,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Douglas Adams,3.98,9781597770071,English,6,58,15,Phoenix Audio,2005,17
2327,The Letters of J.R.R. Tolkien,J.R.R. Tolkien/Humphrey Carpenter/Christopher Tolkien,4.15,9780618056996,English,502,4689,171,Mariner Books,2000,22
2330,The Languages of Tolkien's Middle-Earth,Ruth S. Noel/J.R.R. Tolkien,3.98,9780395291306,English,207,4685,74,Houghton Mifflin Company,1980,42
2333,Farmer Giles of Ham,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,3.85,9780618009367,English,127,5526,225,Houghton Mifflin Harcourt,1999,23
2336,Tandia,Bryce Courtenay,4.05,9780140272925,English,905,8461,369,Penguin Books Australia Ltd.,1998,24
2338,Matthew Flinders' Cat,Bryce Courtenay,3.8,9780670910618,English,611,2737,161,Viking,2002,20
2343,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,4.01,9780140271577,English,671,3920,132,Penguin Books Australia Ltd.,2001,21
2348,An Introduction to Old Norse,E.V. Gordon/A.R. Taylor,4.1,9780198111849,English,412,104,7,Oxford University Press,1981,41
2353,Cold Counsel: Women in Old Norse Literature and Myth,Sarah M.  Anderson/Karen Swenson,3.68,9780815319665,English,320,19,2,Routledge,2002,20
2367,Brave Companions: Portraits in History,David McCullough,3.98,9780671792763,English,240,3460,482,Simon Schuster,1992,30
2368,Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,David McCullough,4.12,9780671447540,English,445,23064,1191,Simon  Schuster,1982,40
2370,John Adams,David McCullough,4.06,9780684813639,English,752,1852,285,Simon & Schuster,2001,21
2371,The Johnstown Flood,David McCullough,4.11,9780844662923,English,302,14739,1199,Peter Smith Publisher,1990,32
2372,The Path Between the Seas: The Creation of the Panama Canal  1870-1914,David McCullough,4.2,9780743262132,English,697,12178,1042,Simon  Schuster,2004,18
2373,The Bone Collector (Lincoln Rhyme  #1),Jeffery Deaver,4.19,9780451188458,English,528,140014,1753,Signet Book,1998,24
2375,The Bone Collector's Son,Paul Yee,3.27,9780761452423,English,137,117,19,Two Lions,2004,18
2378,El Coleccionista De Huesos (Lincoln Rhyme  #1),Jeffery Deaver,4.19,9788466305136,Spanish,640,26,2,Punto de Lectura,2003,19
2386,Moby Dick,Herman Melville/William Hootkins,3.5,9789626343586,English,25,67,17,Naxos Audiobooks,2005,17
2388,Moby-Dick,Jan Needle/Patrick Benson/Herman Melville,3.71,9780763630188,English,192,161,16,Candlewick Press,2006,16
2389,Moby Dick,Herman Melville/William Hootkins,3.5,9780143058090,English,6,8858,885,Penguin Audio,2005,17
2390,Moby-Dick,Herman Melville/Carl F. Hovde,3.5,9781593080181,English,707,1260,207,Barnes  Noble Classics,2003,19
2400,Herman Melville's Moby-Dick: A Routledge Study Guide and Sourcebook,Michael J. Davey/Duncan Wu,3.61,9780415247719,English,208,50,7,Routledge,2003,19
2404,Moby Dick: or The White Whale (Oxford Illustrated Classics),Geraldine McCaughrean/Victor G. Ambrus/Herman Melville,3.82,9780192781536,English,104,39,5,Oxford University Press  USA,1998,24
2407,Melville's Moby Dick: An American Nekyia (Studies in Jungian Psychology by Jungian Analysts),Edward F. Edinger,3.93,9780919123700,English,156,23,4,Inner City Books,2004,18
2409,Moby Dick: Or  the White Whale (Oxford Illustrated Classics Series),Geraldine McCaughrean/Victor G. Ambrus/Herman Melville,3.82,9780192741561,English,102,6,0,Oxford University Press  USA,1997,25
2411,Melville and the politics of identity: From *King Lear* to *Moby-Dick*,Julian Markels,3.33,9780252063022,English,164,0,0,University of Illinois Press,1993,29
2412,"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art",Elizabeth A. Schultz,4.28,9780700607426,English,400,16,1,University Press of Kansas,1995,27
2423,Double Tap (Paul Madriani  #8),Steve Martini,3.92,9780515139730,English,401,2790,159,Jove Books,2005,17
2430,The List,Steve Martini,3.96,9780515121490,English,451,12534,141,Jove,1997,25
2442,Witches Abroad (Discworld  #12; Witches #3),Terry Pratchett,4.22,9780061020612,English,374,58408,1272,HarperTorch,2002,20
2443,The Innocents Abroad,Mark Twain/Grover Gardner,3.86,9780812967050,English,560,8879,693,Modern Library,2003,19
2445,Teaching English Abroad,Susan  Griffith,3.57,9781854583529,English,576,38,6,Vacation Work Publications,2007,15
2452,Theocritus: Select Poems: Select Poems,Theocritus/Kenneth James Dover,3.0,9780862921477,Ancient Greek,395,1,1,Bristol Classical Press,1991,31
2473,The Shield. Catalogue of Women. Other Fragments. (Hesiod II),Hesiod/Glenn W. Most,4.03,9780674996236,English,434,33,1,Harvard University Press,2007,15
2486,Death and the King's Horseman,Wole Soyinka/Simon Gikandi,3.76,9780393977615,English,254,259,30,W. W. Norton & Company,2002,20
2494,The Time Machine,H.G. Wells/Patrick Parrinder/Steven McLean/Marina Warner,3.89,9780141439976,English,104,3094,301,Penguin Books Ltd,2005,17
2495,The Time Machine,H.G. Wells/Cynthia Brantley Johnson/Benjamin Beard,3.89,9780743487733,English,150,372,36,Simon  Schuster,2004,18
2499,The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium,Joseph McMoneagle,3.59,9781571741028,English,275,68,6,Hampton Roads Publishing Company,1998,24
2501,The Time Machine,H.G. Wells/Melvin Burgess,3.89,9780439436540,English,123,284,35,Scholastic Paperbacks,2004,18
2504,The Complete Short Stories,H.G. Wells/John R. Hammond,4.14,9781842124024,English,864,875,33,Orion Publishing,2001,21
2506,Selected Stories,H.G. Wells/Ursula K. Le Guin,3.93,9780812970753,English,432,80,11,Modern Library,2004,18
2508,Tono-Bungay,H.G. Wells/Edward Mendelson/Patrick Parrinder,3.42,9780141441115,English,414,856,111,Penguin Classics,2005,17
2519,The Name of the Rose (Everyman's Library (Cloth)),Umberto Eco,4.12,9780307264893,English,560,1338,113,Everyman's Library,2006,16
2520,In the Name of Jesus: Reflections on Christian Leadership,Henri J.M. Nouwen,4.34,9780824512590,English,120,8228,410,Crossroad,1992,30
2521,Blood Done Sign My Name: A True Story,Timothy B. Tyson,4.15,9781400083114,English,368,2594,403,Broadway Books,2005,17
2526,Blindness,José Saramago/Giovanni Pontiero,4.11,9780156007757,English,326,107455,7778,Mariner Books,1999,23
2527,The Gospel According to Jesus Christ,José Saramago/Giovanni Pontiero,4.29,9780156001410,English,377,799,107,Harcourt,1994,28
